stimType,stimID,thisRow.t,transparent,idiom,word,sentPos,readingTimes,questionCorrect,participantAnswer,trials.trialKey.rt,trials.trialKey.keys,trials.questionKey.rt,trials.questionKey.keys,trials.pauseKey.rt,trials.pauseKey.keys,trialKey.rt,trialKey.keys,questionKey.rt,questionKey.keys,practice.trialKey.rt,practice.trialKey.keys,practice.questionKey.rt,practice.questionKey.keys,pauseKey.rt,pauseKey.keys,participant,notes,keyWelcome.rt,keyWelcome.keys,keyStart.rt,keyStart.keys,keyEnd.rt,keyEnd.keys,frameRate,expName,welcome.stopped,welcome.started,trials.trialKey.duration,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.questionKey.duration,trials.pauseKey.duration,trialText.started,trialKey.started,trialKey.duration,trial.stopped,trial.started,thisTrialN,thisRepN,thisN,start.stopped,start.started,session,questionText.started,questionKey.started,questionKey.duration,question.stopped,question.started,psychopyVersion,practice.trialKey.duration,practice.thisTrialN,practice.thisRepN,practice.thisN,practice.thisIndex,practice.questionKey.duration,pauseText.started,pauseKey.started,pauseKey.duration,pause.stopped,pause.started,meaning_literal,meaning_idiomatic,meaning_distractor,keyWelcome.started,keyWelcome.duration,keyStart.started,keyStart.duration,keyEnd.started,keyEnd.duration,fixation.stopped,fixation.started,fix.stopped,fix.started,feedback.stopped,feedback.started,fb.stopped,fb.started,expStart,end.stopped,end.started,date,
filler,24,136.16263109992724,1,Jurre staat op het geld.,Jurre,0,0.6331298000877723,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,11,0,11,23,,,137.16226739995182,137.16226739995182,,,137.15022910002153,11,0,11,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,137.16226739995182,136.16263109992724,137.1500935999211,136.15162649995182,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,24,,1,Jurre staat op het geld.,staat,1,0.5330052999779582,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,11,0,11,23,,,,,,,,11,0,11,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,24,,1,Jurre staat op het geld.,op,2,0.5005536000244319,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,11,0,11,23,,,,,,,,11,0,11,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,24,,1,Jurre staat op het geld.,het,3,0.6833185999421403,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,11,0,11,23,,,,,,,,11,0,11,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,24,,1,Jurre staat op het geld.,geld.,4,0.9156891000457108,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,11,0,11,23,,,,,,,,11,0,11,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,24,,1,Jurre staat op het geld.,,,,1,literal,3.2391595999943092,space,3.793959000031464,c,,None,3.2391595999943092,space,3.793959000031464,c,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,11,0,11,23,None,,,,None,140.41768059995957,,11,0,11,,,001,140.44528019998688,140.44528019998688,None,144.25160840002354,140.42877939995378,2024.2.4,,,,,,,,,,144.25175799999852,144.25172199995723,Jurre staat met zijn voet op het geld.,Jurre is erg rijk.,Jurre let op het geld.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,15,144.26217659993563,0,Jeroen moet stoom afblazen.,Jeroen,0,0.5004863999783993,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,12,0,12,14,,,145.2625908999471,145.2625908999471,,,145.250747699989,12,0,12,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jeroen blaast stoom weg van zijn hete thee.,Jeroen is gefrustreerd en moet hierover praten.,Jeroen heeft gesport en moet een cooling-down doen.,,,,,,,145.2625908999471,144.26217659993563,145.2506113999989,144.2519864999922,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,15,,0,Jeroen moet stoom afblazen.,moet,1,0.4820540000218898,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,12,0,12,14,,,,,,,,12,0,12,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jeroen blaast stoom weg van zijn hete thee.,Jeroen is gefrustreerd en moet hierover praten.,Jeroen heeft gesport en moet een cooling-down doen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,15,,0,Jeroen moet stoom afblazen.,stoom,2,0.5666589000029489,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,12,0,12,14,,,,,,,,12,0,12,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jeroen blaast stoom weg van zijn hete thee.,Jeroen is gefrustreerd en moet hierover praten.,Jeroen heeft gesport en moet een cooling-down doen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,15,,0,Jeroen moet stoom afblazen.,afblazen.,3,0.650851699989289,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,12,0,12,14,,,,,,,,12,0,12,,,001,,,,,,2024.2.4,,,,,,,,,,,,Jeroen blaast stoom weg van zijn hete thee.,Jeroen is gefrustreerd en moet hierover praten.,Jeroen heeft gesport en moet een cooling-down doen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,15,,0,Jeroen moet stoom afblazen.,,,,1,idiomatic,2.186713100061752,space,4.131629699957557,c,,None,2.186713100061752,space,4.131629699957557,c,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,12,0,12,14,None,,,,None,147.45243429997936,,12,0,12,,,001,147.4782476000255,147.4782476000255,None,151.6181897999486,147.4690363999689,2024.2.4,,,,,,,,,,151.61834079993423,151.61830480000935,Jeroen blaast stoom weg van zijn hete thee.,Jeroen is gefrustreerd en moet hierover praten.,Jeroen heeft gesport en moet een cooling-down doen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,151.6288425999228,1,Lars staat een uur in de wind.,Lars,0,0.39913180004805326,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,152.62886799999978,152.62886799999978,,,152.61722569994163,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,152.62886799999978,151.6288425999228,152.61708060000092,151.61855269991793,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,staat,1,0.6003666999749839,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,een,2,0.5499940000008792,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,uur,3,0.5501632000086829,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,in,4,0.4157792000332847,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,de,5,0.6836723999585956,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,wind.,6,0.7668424999574199,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,13,0,13,22,,,,,,,,13,0,13,,,001,,,,,,2024.2.4,,,,,,,,,,,,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,23,,1,Lars staat een uur in de wind.,,,,1,literal,3.944814799935557,space,4.022961700102314,b,,None,3.944814799935557,space,4.022961700102314,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,13,0,13,22,None,,,,None,156.5851638999302,,13,0,13,,,001,156.6117389999563,156.6117389999563,None,160.65088779991493,156.59702069999184,2024.2.4,,,,,,,,,,160.65103930002078,160.65100279997569,Lars staat buiten in de wind te wachten.,Lars stinkt verschrikkelijk.,Lars krijgt veel kritiek.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,160.662063100026,0,Sandra heeft een gat in haar zak.,Sandra,0,0.433330399915576,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,161.66245559998788,161.66245559998788,,,161.64998380001634,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,161.66245559998788,160.662063100026,161.64984800003003,160.65125230001286,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,heeft,1,0.4662452000193298,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,een,2,0.6333613999886438,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,gat,3,0.41636879998259246,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,in,4,0.5668639000505209,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,haar,5,0.4007162000052631,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,zak.,6,0.5663607000606135,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,14,0,14,31,,,,,,,,14,0,14,,,001,,,,,,2024.2.4,,,,,,,,,,,,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,32,,0,Sandra heeft een gat in haar zak.,,,,1,literal,3.4695380999473855,space,2.7812356000067666,a,,None,3.4695380999473855,space,2.7812356000067666,a,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,14,0,14,31,None,,,,None,165.13497659994755,,14,0,14,,,001,165.16119689994957,165.16119689994957,None,167.95176600001287,165.14674829994328,2024.2.4,,,,,,,,,,167.9519218999194,167.9518851999892,Sandra heeft een gat in haar zak.,Sandra geeft gemakkelijk geld uit.,Sandra verliest vaak spullen.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,167.96203469997272,0,Mees zet de boel op stelten.,Mees,0,0.34982580004725605,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,168.96183119993657,168.96183119993657,,,168.95030709996354,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,168.96183119993657,167.96203469997272,168.95013659994584,167.95213679992594,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,zet,1,0.5661227999953553,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,,,,,,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,de,2,0.4339701000135392,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,,,,,,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,boel,3,0.5160194999771193,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,,,,,,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,op,4,0.6667607000563294,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,,,,,,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,stelten.,5,0.7660487999673933,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,15,0,15,12,,,,,,,,15,0,15,,,001,,,,,,2024.2.4,,,,,,,,,,,,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,13,,0,Mees zet de boel op stelten.,,,,1,idiomatic,3.2728057999629527,space,6.659002500004135,c,1.829103900003247,space,3.2728057999629527,space,6.659002500004135,c,,,,,1.829103900003247,space,671836,,,,,,,,59.58246989538451,metaphors,,,None,15,0,15,12,None,None,,,None,172.25085620000027,,15,0,15,,,001,172.27812439994887,172.27812439994887,None,178.95108459994663,172.26264039997477,2024.2.4,,,,,,,178.97761309996713,178.97761309996713,None,180.817306599929,178.96036069991533,Mees maakt ergens stelten onder.,Mees veroorzaakt onrust.,Mees begint aan een nieuw project.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,180.8284642000217,1,Stijn loopt me voor de voeten.,Stijn,0,0.5154489000560716,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,181.82808659994043,181.82808659994043,,,181.81741279992275,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,181.82808659994043,180.8284642000217,181.81726529996376,180.81758919998538,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,loopt,1,0.41619129991158843,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,,,,,,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,me,2,0.5836994000710547,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,,,,,,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,voor,3,0.48313850001432,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,,,,,,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,de,4,0.5838414001045749,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,,,,,,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,voeten.,5,0.549833899945952,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,16,0,16,1,,,,,,,,16,0,16,,,001,,,,,,2024.2.4,,,,,,,,,,,,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,2,,1,Stijn loopt me voor de voeten.,,,,1,idiomatic,3.1201909999363124,space,2.3666190000949427,c,,None,3.1201909999363124,space,2.3666190000949427,c,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,16,0,16,1,None,,,,None,184.95148449996486,,16,0,16,,,001,184.97840469994117,184.97840469994117,None,187.3505016999552,184.96222889993805,2024.2.4,,,,,,,,,,187.350656399969,187.35061860003043,Stijn loopt voor mij.,Stijn hindert mij.,Stijn neemt de leiding.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,187.36138859996572,1,Wim heeft een kort lontje.,Wim,0,0.5328306000446901,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,17,0,17,5,,,188.36188480001874,188.36188480001874,,,188.3501360999653,17,0,17,,,001,,,,,,2024.2.4,,,,,,,,,,,,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,188.36188480001874,187.36138859996572,188.34999399993103,187.35086899995804,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,,1,Wim heeft een kort lontje.,heeft,1,0.4340315000154078,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,17,0,17,5,,,,,,,,17,0,17,,,001,,,,,,2024.2.4,,,,,,,,,,,,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,,1,Wim heeft een kort lontje.,een,2,0.5320694000693038,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,17,0,17,5,,,,,,,,17,0,17,,,001,,,,,,2024.2.4,,,,,,,,,,,,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,,1,Wim heeft een kort lontje.,kort,3,0.6013558999402449,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,17,0,17,5,,,,,,,,17,0,17,,,001,,,,,,2024.2.4,,,,,,,,,,,,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,,1,Wim heeft een kort lontje.,lontje.,4,0.3654956000391394,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,17,0,17,5,,,,,,,,17,0,17,,,001,,,,,,2024.2.4,,,,,,,,,,,,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
experimental,6,,1,Wim heeft een kort lontje.,,,,1,idiomatic,2.4496142000425607,space,1.4896103999344632,a,,None,2.4496142000425607,space,1.4896103999344632,a,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,17,0,17,5,None,,,,None,190.81767489993945,,17,0,17,,,001,190.84443289996125,190.84443289996125,None,192.35046460002195,190.82926059991587,2024.2.4,,,,,,,,,,192.3506201999262,192.35058359999675,Wim heeft vuurwerk met een kort lontje.,Wim wordt snel boos.,Wim wordt snel moe.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,192.3615923000034,1,Thijs maakt de eerste sprong.,Thijs,0,0.5824561000335962,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,18,0,18,20,,,193.36158609995618,193.36158609995618,,,193.3497547999723,18,0,18,,,001,,,,,,2024.2.4,,,,,,,,,,,,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,193.36158609995618,192.3615923000034,193.34961049992125,192.3508356999373,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,,1,Thijs maakt de eerste sprong.,maakt,1,0.41699709999375045,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,18,0,18,20,,,,,,,,18,0,18,,,001,,,,,,2024.2.4,,,,,,,,,,,,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,,1,Thijs maakt de eerste sprong.,de,2,0.5006082999752834,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,18,0,18,20,,,,,,,,18,0,18,,,001,,,,,,2024.2.4,,,,,,,,,,,,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,,1,Thijs maakt de eerste sprong.,eerste,3,0.33307629998307675,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,18,0,18,20,,,,,,,,18,0,18,,,001,,,,,,2024.2.4,,,,,,,,,,,,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,,1,Thijs maakt de eerste sprong.,sprong.,4,0.44945900002494454,,,,,,,,,,,,,,,,,,,671836,,,,,,,,59.58246989538451,metaphors,,,,18,0,18,20,,,,,,,,18,0,18,,,001,,,,,,2024.2.4,,,,,,,,,,,,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
filler,21,,1,Thijs maakt de eerste sprong.,,,,1,literal,2.2558811999624595,space,4.252492800005712,b,,None,2.2558811999624595,space,4.252492800005712,b,,,,,,None,671836,,,,,,,,59.58246989538451,metaphors,,,None,18,0,18,20,None,,,,None,195.63420219998807,,18,0,18,,,001,195.66056460002437,195.66056460002437,None,199.91706849995535,195.64527889993042,2024.2.4,,,,,,,,,,199.91722089995164,199.91718450002372,Thijs springt als eerste.,Thijs neemt initiatief.,Thijs probeert iets nieuws.,,,,,,,,,,,,,,,2025-04-04 15h48.35.445944 +0200,,,2025-04-04_15h48.27.831,
